make,model,model_year,gear,fuel_type,engine_cc,mileage_km,price (Rs.)
Toyota,Allion 240,2007,Automatic,Petrol,1500,112000,3790000
Toyota,Axio G Grade,2007,Automatic,Petrol,1500,112000,4080000
Toyota,Prius S Grade,2012,Automatic,Petrol,1800,112000,4390000
Toyota,Allion,2007,Automatic,Petrol,1500,112000,4725000
Toyota,Allion,2007,Automatic,Petrol,1500,112000,4750000
Toyota,Allion,2007,Automatic,Petrol,1500,112000,4900000
Toyota,Allion,2010,Automatic,Petrol,1500,112000,5385000
Toyota,Premio G Superior,2007,Automatic,Petrol,1500,112000,5390000
Toyota,Premio 260,2007,Automatic,Petrol,1500,112000,5475000
Toyota,Passo,2007,Automatic,Petrol,1000,112200,2100000
Toyota,Prius 3rd Genaration,2011,Automatic,Hybrid,1800,112500,3890000
Toyota,Allion,2010,Automatic,Petrol,1500,112500,5325000
Toyota,Prius,2010,Automatic,Hybrid,1800,112900,3175000
Toyota,Prius,2008,Automatic,Hybrid,1800,113000,2900000
Toyota,Vitz,2007,Automatic,Petrol,1000,113000,3400000
Toyota,Prius,2009,Automatic,Hybrid,1800,113000,3500000
Toyota,Prius,2009,Automatic,Petrol,1800,113000,4075000
Toyota,Prius S Grade,2012,Automatic,Hybrid,1800,113000,4375000
Toyota,Allion,2009,Automatic,Petrol,1500,113000,4650000
Toyota,Premio,2010,Automatic,Petrol,1500,113000,5890000
Toyota,IST,2007,Automatic,Petrol,1300,113500,3850000
Toyota,Prius,2013,Automatic,Hybrid,1800,113631,3540000
Toyota,Corolla 121,2003,Automatic,Petrol,1300,114000,3200000
Toyota,Corolla 121,2002,Automatic,Petrol,1300,114000,3200000
Toyota,Camry,2002,Automatic,Petrol,2000,114000,3250000
Toyota,Vitz,2008,Automatic,Petrol,1000,114000,3300000
Toyota,Belta,2007,Automatic,Petrol,1300,114000,3375000
Toyota,Prius,2009,Automatic,Petrol,1800,114000,3400000
Toyota,Prius 3rd Generation,2009,Automatic,Petrol,1800,114000,3625000
Toyota,Prius 3rd Generation,2012,Automatic,Hybrid,1800,114000,3700000
Toyota,Corolla 141,2007,Automatic,Petrol,1500,114340,3350000
Toyota,Prius,2009,Automatic,Petrol,1800,114900,1790000
Toyota,Vitz,2000,Automatic,Petrol,1000,115000,2300000
Toyota,Passo,2004,Automatic,Petrol,1000,115000,2350000
Toyota,Passo,2007,Automatic,Petrol,1000,115000,2775000
Toyota,Passo,2007,Automatic,Petrol,1000,115000,2790000
Toyota,Vios,2005,Automatic,Petrol,1500,115000,3000000
Toyota,Vitz,2007,Automatic,Petrol,1000,115000,3125000
Toyota,Vitz KSP90,2008,Automatic,Petrol,1000,115000,3290000
Toyota,Allion 240,2003,Automatic,Petrol,1500,115000,3390000
Toyota,Aqua,2012,Automatic,Hybrid,1500,115000,3450000
Toyota,Belta,2007,Automatic,Petrol,1300,115000,3495000
Toyota,Vitz,2009,Automatic,Petrol,1000,115000,3675000
Toyota,Belta,2007,Automatic,Petrol,1300,115000,3725000
Toyota,Allion 240,2003,Automatic,Petrol,1500,115000,3875000
Toyota,Axio G Grade,2011,Automatic,Petrol,1500,115000,3975000
Toyota,Belta,2010,Automatic,Petrol,1300,115000,3975000
Toyota,Prius,2013,Automatic,Petrol,1800,115000,4375000
Toyota,Allion 260,2007,Automatic,Petrol,1500,115000,4625000
Toyota,Allion,2008,Automatic,Petrol,1500,115000,4650000
Toyota,Prius,2013,Automatic,Hybrid,1800,115000,4650000
Toyota,Premio,2010,Automatic,Petrol,1500,115000,5690000
Toyota,Aqua,2013,Automatic,Hybrid,1500,115308,3485000
Toyota,Vitz,2001,Automatic,Petrol,1000,116000,2150000
Toyota,Prius W20,2009,Automatic,Hybrid,1800,116000,3050000
Toyota,Vitz KSP90,2007,Automatic,Petrol,1000,116000,3225000
Toyota,Vitz,2008,Automatic,Petrol,1000,116000,3250000
Toyota,Prius 2nd Generation,2012,Automatic,Petrol,1800,116000,3350000
Toyota,Aqua,2012,Automatic,Hybrid,1500,116000,3375000
Toyota,Belta,2007,Automatic,Petrol,1300,116000,3375000
Toyota,Corolla 121,2003,Automatic,Petrol,1300,116000,3400000
Toyota,Belta,2008,Automatic,Petrol,1300,116000,3650000
Toyota,Allion,2004,Automatic,Petrol,1500,116000,3825000
Toyota,Axio,2007,Automatic,Petrol,1500,116000,3975000
Toyota,Axio,2007,Automatic,Petrol,1500,116000,4075000
Toyota,Prius,2012,Automatic,Hybrid,1800,116000,4650000
Toyota,Premio,2007,Automatic,Petrol,1500,116000,5200000
Toyota,Premio,2010,Automatic,Petrol,1500,116000,5400000
Toyota,Premio,2010,Automatic,Petrol,1500,116200,5560000
Toyota,Vitz,2007,Automatic,Petrol,1000,116670,3100000
Toyota,Prius,2008,Automatic,Hybrid,1800,116736,2550000
Toyota,Aqua,2012,Automatic,Petrol,1500,117000,2850000
Toyota,Carina,2001,Automatic,Petrol,1500,117000,3100000
Toyota,Corolla 121,2003,Automatic,Petrol,1300,117000,3300000
Toyota,Vitz,2007,Automatic,Petrol,1000,117000,3350000
Toyota,Corolla 121,2004,Automatic,Petrol,1300,117000,3450000
Toyota,Allion,2003,Automatic,Petrol,1500,117000,3500000
Toyota,Corolla 141,2008,Automatic,Petrol,1500,117000,3850000
Toyota,Allion,2007,Automatic,Petrol,1500,117000,4590000
Toyota,Allion,2007,Automatic,Petrol,1500,117000,4850000
Toyota,Allion,2007,Automatic,Petrol,1500,117000,4895000
Toyota,Allion 260,2011,Automatic,Petrol,1500,117000,5100000
Toyota,Premio,2009,Automatic,Petrol,1500,117000,5200000
Toyota,Premio,2007,Automatic,Petrol,1500,117000,5250000
Toyota,Passo,2008,Automatic,Petrol,1000,117260,2350000
Toyota,Passo,2007,Automatic,Petrol,1000,117500,2650000
Toyota,Corolla 141,2007,Automatic,Petrol,1500,117500,3798000
Toyota,Vios,2004,Automatic,Petrol,1500,118000,2850000
Toyota,Axio Fielder,2007,Automatic,Petrol,1500,118000,2975000
Toyota,Corolla 121,2002,Automatic,Petrol,1300,118000,3275000
Toyota,Prius,2007,Automatic,Petrol,1800,118000,3350000
Toyota,Allion,2002,Automatic,Petrol,1500,118000,3600000
Toyota,Aqua G Grade,2012,Automatic,Petrol,1500,118000,3675000
Toyota,Axio,2007,Automatic,Petrol,1500,118000,4025000
Toyota,Prius,2012,Automatic,Petrol,1800,118000,4200000
Toyota,Premio,2007,Automatic,Petrol,1500,118000,5500000
Toyota,Premio,2007,Automatic,Petrol,1500,118000,5650000
Toyota,Premio G Superior,2011,Automatic,Petrol,1500,118000,5990000
Toyota,Prius,2012,Automatic,Hybrid,1800,118400,4350000
Toyota,Corolla 121,2000,Automatic,Petrol,1300,119000,3050000
Toyota,Vitz,2007,Automatic,Petrol,1000,119000,3175000
Toyota,Aqua,2012,Automatic,Petrol,1500,119000,3500000
Toyota,Soluna,2000,Manual,Petrol,1500,120000,1650000
Toyota,Passo,2004,Automatic,Petrol,1000,120000,2060000
Toyota,Sprinter,2003,Automatic,Petrol,1500,120000,2150000
Toyota,Starlet,2006,Automatic,Petrol,1500,120000,2185000
Toyota,Vios,2003,Manual,Petrol,1500,120000,2340000
Toyota,Carina,2000,Manual,Petrol,1500,120000,2450000
Toyota,Cynos,2000,Manual,Petrol,1500,120000,2450000
Toyota,IST,2002,Automatic,Petrol,1300,120000,2450000
Toyota,Vios,2004,Automatic,Petrol,1500,120000,2690000
Toyota,Vios,2004,Automatic,Petrol,1500,120000,2800000
Toyota,Vios,2005,Automatic,Petrol,1500,120000,2925000
Toyota,Vitz,2007,Automatic,Petrol,1000,120000,2925000
Toyota,Camry,2003,Automatic,Petrol,2000,120000,3125000
Toyota,Aqua S Grade,2012,Automatic,Petrol,1500,120000,3150000
Toyota,Corolla 121,2001,Automatic,Petrol,1300,120000,3185000
Toyota,Corolla 121,2003,Automatic,Petrol,1300,120000,3250000
Toyota,Vitz,2007,Automatic,Petrol,1000,120000,3250000
Toyota,Allion,2003,Automatic,Petrol,1500,120000,3275000
Toyota,Allion,2004,Automatic,Petrol,1500,120000,3290000
Toyota,Vitz,2007,Automatic,Petrol,1000,120000,3290000
Toyota,Vitz,2008,Automatic,Petrol,1000,120000,3290000
Toyota,Corolla 121,2004,Automatic,Petrol,1300,120000,3300000
Toyota,Aqua,2013,Automatic,Hybrid,1500,120000,3375000
Toyota,Allion,2002,Automatic,Petrol,1500,120000,3390000
Toyota,Aqua,2012,Automatic,Petrol,1500,120000,3400000
Toyota,Allion,2003,Automatic,Petrol,1500,120000,3450000
Toyota,Allion 240,2003,Automatic,Petrol,1500,120000,3450000
Toyota,Premio,2002,Automatic,Petrol,1500,120000,3500000
Toyota,Aqua,2012,Automatic,Hybrid,1500,120000,3600000
Toyota,Corolla 141,2008,Automatic,Petrol,1500,120000,3600000
Toyota,Corolla 141,2008,Automatic,Petrol,1500,120000,3600000
Toyota,Axio,2007,Automatic,Petrol,1500,120000,3725000
Toyota,Prius 3rd Generation,2013,Automatic,Petrol,1800,120000,3750000
Toyota,Prius 3rd Generation,2013,Automatic,Petrol,1800,120000,3750000
Toyota,Allion 240,2003,Automatic,Petrol,1500,120000,3850000
Toyota,IST,2008,Automatic,Petrol,1300,120000,3850000
Toyota,Allion,2003,Automatic,Petrol,1500,120000,3900000
Toyota,Prius 3rd Generation,2011,Automatic,Petrol,1800,120000,4000000
Toyota,Axio X Grade,2008,Automatic,Petrol,1500,120000,4050000
Toyota,Prius,2010,Automatic,Hybrid,1800,120000,4100000
Toyota,Axio,2011,Automatic,Petrol,1500,120000,4150000
Toyota,Axio G Grade,2007,Automatic,Petrol,1500,120000,4190000
Toyota,Allion,2007,Automatic,Petrol,1500,120000,4250000
Toyota,Allion 260,2007,Automatic,Petrol,1500,120000,4275000
Toyota,Prius,2012,Automatic,Hybrid,1800,120000,4375000
Toyota,Premio F,2007,Automatic,Petrol,1500,120000,4550000
Toyota,Allion,2007,Automatic,Petrol,1500,120000,4665000
Toyota,Prius G,2013,Automatic,Petrol,1800,120000,4790000
Toyota,Allion 260,2007,Automatic,Petrol,1500,120000,4825000
Toyota,Allion,2007,Automatic,Petrol,1500,120000,4850000
Toyota,Premio,2011,Automatic,Petrol,1500,120000,5875000
Toyota,Premio G Superior,2011,Automatic,Petrol,1500,120000,6080000
Toyota,Axio,2008,Automatic,Petrol,1500,120180,3925000
Toyota,Yaris,2008,Automatic,Petrol,1300,120600,3550000
Toyota,Aqua G Grade,2012,Automatic,Hybrid,1500,121000,3100000
Toyota,Allion,2001,Automatic,Petrol,1500,121000,3290000
Toyota,Belta,2008,Automatic,Petrol,1300,121000,3290000
Toyota,Vitz,2007,Automatic,Petrol,1000,121000,3290000
Toyota,Corolla 121,2004,Automatic,Petrol,1300,121000,3350000
Toyota,Vitz,2010,Automatic,Petrol,1000,121000,3425000
Toyota,Allion,2001,Automatic,Petrol,1500,121000,3480000
Toyota,Prius S Touring,2011,Automatic,Hybrid,1800,121000,3950000
Toyota,Allion 240,2004,Automatic,Petrol,1500,121000,4250000
Toyota,Axio X Grade,2007,Automatic,Petrol,1500,121500,3625000
Toyota,Vitz,2015,Automatic,Petrol,1000,121650,4175000
Toyota,Vitz,2005,Automatic,Petrol,1000,122000,3075000
Toyota,Belta,2008,Automatic,Petrol,1300,122000,3125000
Toyota,Yaris,2006,Automatic,Petrol,1300,122000,3660000
Toyota,Axio X Grade,2007,Automatic,Petrol,1500,122000,4150000
Toyota,Prius S Touring,2011,Automatic,Hybrid,1800,122000,4250000
Toyota,Prius,2009,Automatic,Petrol,1800,122586,3700000
Toyota,Allion 240,2003,Automatic,Petrol,1500,122600,3775000
Toyota,Corolla 141,2007,Automatic,Petrol,1500,123000,3475000
Toyota,Vitz,2010,Automatic,Petrol,1000,123000,3525000
Toyota,Belta,2007,Automatic,Petrol,1300,123000,3640000
Toyota,Axio,2007,Automatic,Petrol,1500,123000,4350000
Toyota,Allion 260,2007,Automatic,Petrol,1500,123000,4790000
Toyota,Camry,2007,Automatic,Petrol,2000,123000,4880000
Toyota,Vitz RS,2008,Automatic,Petrol,1000,123100,3550000
Toyota,Premio,2000,Automatic,Diesel,1500,123123,1275000
Toyota,Passo,2004,Automatic,Petrol,1000,124000,2050000
Toyota,Vitz,2001,Automatic,Petrol,1000,124000,2450000
Toyota,Passo,2004,Automatic,Petrol,1000,124000,2475000
Toyota,Vitz,2007,Automatic,Petrol,1000,124000,2670000
Toyota,Prius 2nd Generation,2010,Automatic,Hybrid,1800,124000,2850000
Toyota,Vitz,2007,Automatic,Petrol,1000,124000,3150000
Toyota,Vitz,2008,Automatic,Petrol,1000,124000,3150000
Toyota,Vitz,2008,Automatic,Petrol,1000,124000,3200000
Toyota,Prius,2010,Automatic,Petrol,1800,124000,3300000
Toyota,Prius,2008,Automatic,Hybrid,1800,124000,3490000
Toyota,Prius,2011,Automatic,Petrol,1800,124000,4100000
Toyota,Axio X Grade,2007,Automatic,Petrol,1500,124000,4150000
Toyota,Allion,2004,Automatic,Petrol,1500,124000,4200000
Toyota,Allion 240,2005,Automatic,Petrol,1500,124000,4225000
Toyota,Allion,2005,Automatic,Petrol,1500,124000,4275000
Toyota,Allion 240,2005,Automatic,Petrol,1500,124000,4450000
Toyota,Allion,2009,Automatic,Petrol,1500,124000,4975000
Toyota,Prius S Touring,2012,Automatic,Petrol,1800,124500,4950000
Toyota,Allion 260,2009,Automatic,Petrol,1500,124500,5275000
Toyota,Soluna,2001,Manual,Petrol,1500,125000,1425000
Toyota,Soluna,2000,Manual,Petrol,1500,125000,1650000
Toyota,Carina,2000,Automatic,Petrol,1500,125000,2475000
Toyota,Vios,2005,Automatic,Petrol,1500,125000,2625000
Toyota,Vios,2006,Automatic,Petrol,1500,125000,2650000
Toyota,Vios,2003,Automatic,Petrol,1500,125000,2850000
Toyota,Vitz,2005,Automatic,Petrol,1000,125000,3000000
Toyota,Prius 3rd Genaration,2009,Automatic,Hybrid,1800,125000,3250000
Toyota,Prius S Touring,2011,Automatic,Petrol,1800,125000,4150000
Toyota,Allion,2004,Automatic,Petrol,1500,125000,4250000
Toyota,Prius Alpha,2013,Automatic,Hybrid,1800,125000,4300000
Toyota,Allion 260,2010,Automatic,Petrol,1500,125000,5180000
Toyota,Axio G Grade,2016,Automatic,Hybrid,1500,125000,5490000
Toyota,Allion 260,2010,Automatic,Petrol,1500,125000,5500000
Toyota,Avanza,2011,Manual,Petrol,1500,126000,3150000
Toyota,Vitz KSP90,2007,Automatic,Petrol,1000,126000,3235000
Toyota,Corolla 121,2006,Automatic,Petrol,1300,126000,3575000
Toyota,IST,2007,Automatic,Petrol,1300,126000,3950000
Toyota,Prius,2011,Automatic,Hybrid,1800,126000,4150000
Toyota,Allion,2010,Automatic,Petrol,1500,126000,5425000
Toyota,Prius S Touring,2011,Automatic,Hybrid,1800,126306,3800000
Toyota,Soluna,2001,Manual,Petrol,1500,126700,1720000
Toyota,Soluna,2001,Automatic,Petrol,1500,127000,1775000
Toyota,Allion 240,2003,Automatic,Petrol,1500,127000,3450000
Toyota,Yaris,2008,Automatic,Petrol,1300,127000,3575000
Toyota,Aqua G Grade,2012,Automatic,Hybrid,1500,127000,3590000
Toyota,Allion 240,2003,Automatic,Petrol,1500,127000,3850000
Toyota,Belta,2008,Automatic,Petrol,1300,127000,3850000
Toyota,IST,2009,Automatic,Petrol,1300,127000,4050000
Toyota,Axio,2007,Automatic,Petrol,1500,127000,4080000
Toyota,Allion 240,2006,Automatic,Petrol,1500,127000,4250000
Toyota,Prius,2011,Automatic,Hybrid,1800,127000,4425000
Toyota,G Superior,2010,Automatic,Petrol,1500,127000,4600000
Toyota,Allion 260,2012,Automatic,Petrol,1500,127000,5550000
Toyota,Premio G Superior,2011,Automatic,Petrol,1500,127000,5975000
Toyota,Premio,2008,Automatic,Petrol,1500,127865,5150000
Toyota,Vitz,2006,Automatic,Petrol,1000,128000,2775000
Toyota,Allion,2004,Automatic,Petrol,1500,128000,3650000
Toyota,Allion 240,2005,Automatic,Petrol,1500,128000,4150000
Toyota,Prius,2012,Automatic,Hybrid,1800,128578,3875000
Toyota,Axio X Grade,2007,Automatic,Petrol,1500,128720,3995000
Toyota,Axio,2009,Automatic,Petrol,1500,128853,4175000
Toyota,Vitz,2007,Automatic,Petrol,1000,129000,2850000
Toyota,Prius 2nd Generation,2008,Automatic,Petrol,1800,129000,3025000
Toyota,Prius,2008,Automatic,Hybrid,1800,129000,3200000
Toyota,Vitz,2008,Automatic,Petrol,1000,129000,3265000
Toyota,Prius,2010,Automatic,Hybrid,1800,129000,3640000
Toyota,Prius,2012,Automatic,Petrol,1800,129000,4150000
Toyota,Platz,2001,Automatic,Petrol,1000,130000,1790000
Toyota,Vitz,2001,Automatic,Petrol,1000,130000,2100000
Toyota,Corolla 110,2000,Automatic,Petrol,1300,130000,2225000
Toyota,Passo,2004,Automatic,Petrol,1000,130000,2300000
Toyota,Vios,2004,Automatic,Petrol,1500,130000,2525000
Toyota,Prius 2nd Generation,2009,Automatic,Petrol,1800,130000,2800000
Toyota,Prius,2008,Automatic,Hybrid,1800,130000,2850000
Toyota,Corolla 141,2008,Automatic,Petrol,1500,130000,3250000
Toyota,Prius 3rd Generation,2013,Automatic,Petrol,1800,130000,3350000
Toyota,Vitz,2008,Automatic,Petrol,1000,130000,3350000
Toyota,Vitz,2011,Automatic,Petrol,1000,130000,3500000
Toyota,Aqua S Grade,2013,Automatic,Petrol,1500,130000,3550000
Toyota,Prius S Touring,2011,Automatic,Hybrid,1800,130000,3695000
Toyota,Prius 3rd Generation,2011,Automatic,Hybrid,1800,130000,3825000
Toyota,Allion,2008,Automatic,Petrol,1500,130000,3865000
Toyota,IST,2007,Automatic,Petrol,1300,130000,3875000
Toyota,Prius,2012,Automatic,Petrol,1800,130000,4000000
Toyota,Axio,2013,Automatic,Petrol,1500,130000,4200000
Toyota,Axio G Grade,2007,Automatic,Petrol,1500,130000,4250000
Toyota,Axio X Grade,2008,Automatic,Petrol,1500,130000,4275000
Toyota,Axio,2008,Automatic,Petrol,1500,130000,4300000
Toyota,Axio,2007,Manual,Petrol,1500,130000,4300000
Toyota,Prius 3rd Genaration,2012,Automatic,Hybrid,1800,130000,4380000
Toyota,Prius,2012,Automatic,Hybrid,1800,130000,4625000
Toyota,Allion 260,2007,Automatic,Petrol,1500,130000,4690000
Toyota,Allion,2008,Automatic,Petrol,1500,130000,4875000
Toyota,Allion 260,2007,Automatic,Petrol,1500,130000,5085000
Toyota,Allion 260,2009,Automatic,Petrol,1500,130000,5250000
Toyota,Premio,2007,Automatic,Petrol,1500,130000,5380000
Toyota,Allion 260,2011,Automatic,Petrol,1500,130000,5890000
Toyota,Corolla 141,2008,Automatic,Petrol,1500,130500,3650000
Toyota,Vios,2003,Automatic,Petrol,1500,131000,2600000
Toyota,Prius,2008,Automatic,Hybrid,1800,131000,3125000
Toyota,Vios,2007,Automatic,Petrol,1500,131000,3225000
Toyota,Yaris,2007,Automatic,Petrol,1300,131000,3525000
Toyota,Prius,2011,Automatic,Hybrid,1800,131000,4150000
Toyota,Vitz U Grade,2002,Automatic,Petrol,1000,132000,2250000
Toyota,Prius,2008,Automatic,Hybrid,1800,132000,2825000
Toyota,Corolla 141,2008,Automatic,Petrol,1500,132000,3150000
Toyota,Corolla 121,2004,Automatic,Petrol,1300,132000,3350000
Toyota,Allion 240,2002,Automatic,Petrol,1500,132000,3380000
Toyota,Aqua,2013,Automatic,Hybrid,1500,132000,3425000
Toyota,Belta,2007,Automatic,Petrol,1300,132000,3750000
Toyota,Prius,2009,Automatic,Hybrid,1800,132000,3800000
Toyota,Vios,2003,Automatic,Petrol,1500,133000,2775000
Toyota,Prius,2008,Automatic,Hybrid,1800,133000,3300000
Toyota,Allion,2004,Automatic,Petrol,1500,133000,3950000
Toyota,Allion,2008,Automatic,Petrol,1500,133000,4175000
Toyota,Axio X Grade,2010,Automatic,Petrol,1500,133000,4375000
Toyota,Allion,2008,Automatic,Petrol,1500,133000,4775000
Toyota,Axio,2007,Automatic,Petrol,1500,133250,4175000
Toyota,Passo,2010,Automatic,Petrol,1000,134000,2450000
Toyota,Prius,2008,Automatic,Hybrid,1800,134000,2825000
Toyota,Corolla 121,2004,Manual,Petrol,1300,134000,3050000
Toyota,Prius 2nd Generation,2013,Automatic,Hybrid,1800,134000,3250000
Toyota,Prius 2nd Generation,2013,Automatic,Hybrid,1800,134000,3350000
Toyota,Corolla 141,2008,Automatic,Petrol,1500,134000,3475000
Toyota,Vitz,2012,Automatic,Petrol,1000,134000,3560000
Toyota,Axio,2007,Automatic,Petrol,1500,134000,3975000
Toyota,Axio,2008,Automatic,Petrol,1500,134304,4195000
Toyota,Premio,2007,Automatic,Petrol,1500,134500,5375000
Toyota,Corolla 110,2000,Automatic,Petrol,1300,135000,2175000
Toyota,Passo,2007,Automatic,Petrol,1000,135000,2450000
Toyota,Vios,2003,Automatic,Petrol,1500,135000,2600000
Toyota,Mark 2,2001,Automatic,Petrol,2000,135000,2825000
Toyota,Prius 20,2007,Automatic,Hybrid,1800,135000,2950000
Toyota,IST,2004,Automatic,Petrol,1300,135000,2975000
Toyota,Vios,2005,Automatic,Petrol,1500,135000,2975000
Toyota,Vitz,2008,Automatic,Petrol,1000,135000,3290000
Toyota,Vitz KSP90,2008,Automatic,Petrol,1000,135000,3390000
Toyota,Aqua,2013,Automatic,Hybrid,1500,135000,3400000
Toyota,IST,2007,Automatic,Petrol,1300,135000,3475000
Toyota,Premio 240,2001,Automatic,Petrol,1500,135000,3475000
Toyota,Corolla 121,2007,Automatic,Petrol,1300,135000,3500000
Toyota,Axio,2007,Automatic,Petrol,1500,135000,3550000
Toyota,Corolla 121,2007,Automatic,Petrol,1300,135000,3550000
Toyota,Axio Fielder,2008,Automatic,Petrol,1500,135000,3575000
Toyota,Yaris,2007,Automatic,Petrol,1300,135000,3600000
Toyota,Allion 240,2003,Automatic,Petrol,1500,135000,3675000
Toyota,Allion 240,2003,Automatic,Petrol,1500,135000,3900000
Toyota,Corolla 141,2007,Manual,Diesel,1500,135000,3900000
Toyota,Axio,2007,Automatic,Petrol,1500,135000,3950000
Toyota,Allion,2003,Automatic,Petrol,1500,135000,4300000
Toyota,Allion 240,2007,Automatic,Petrol,1500,135000,4690000
Toyota,Carina,2000,Automatic,Petrol,1500,135230,2300000
Toyota,Corolla 121,2006,Automatic,Petrol,1300,135620,3650000
Toyota,Mark 2,2000,Automatic,Petrol,2000,135678,2480000
Toyota,Corolla 141,2008,Automatic,Petrol,1500,136000,3190000
Toyota,Vitz,2007,Automatic,Petrol,1000,136000,3225000
Toyota,Vitz,2009,Automatic,Petrol,1000,136000,3290000
Toyota,Axio,2007,Automatic,Petrol,1500,136185,4375000
Toyota,Premio,2004,Automatic,Petrol,1500,136500,3450000
Toyota,Carina,2001,Automatic,Petrol,1500,137000,2150000
Toyota,Prius 2nd Generation,2008,Automatic,Hybrid,1800,137000,3290000
Toyota,Axio X Grade,2007,Automatic,Petrol,1500,137000,4000000
Toyota,Allion,2011,Automatic,Petrol,1500,137000,4250000
Toyota,Prius,2012,Automatic,Petrol,1800,137871,4395000
Toyota,Vitz,2001,Automatic,Petrol,1000,138000,2250000
Toyota,Prius,2008,Automatic,Hybrid,1800,138000,2850000
Toyota,Corolla 121,2001,Automatic,Petrol,1300,138000,3025000
Toyota,Allion,2002,Automatic,Petrol,1500,138000,3440000
Toyota,Allion,2002,Automatic,Petrol,1500,138000,3440000
Toyota,Allion 240,2002,Automatic,Petrol,1500,138000,3580000
Toyota,Prius 3rd Generation,2009,Automatic,Hybrid,1800,138000,3600000
Toyota,Prius,2011,Automatic,Petrol,1800,138000,4200000
Toyota,Allion,2011,Automatic,Petrol,1500,138000,5490000
Toyota,Starlet,2000,Automatic,Diesel,1500,138082,1720000
Toyota,Passo,2008,Automatic,Petrol,1000,139000,2350000
Toyota,Prius,2013,Automatic,Hybrid,1800,139000,4350000
Toyota,Corolla 121,2001,Manual,Petrol,1300,139800,2675000
Toyota,Altezza,2000,Automatic,Petrol,2000,139800,3675000
Toyota,Platz,2001,Automatic,Petrol,1000,140000,1675000
Toyota,Vitz,2000,Automatic,Petrol,1000,140000,2100000
Toyota,Vitz,2000,Automatic,Petrol,1000,140000,2175000
Toyota,Vios,2007,Automatic,Petrol,1500,140000,2475000
Toyota,Carina,2004,Automatic,Diesel,1500,140000,2490000
Toyota,Vitz U Grade,2003,Automatic,Petrol,1000,140000,2550000
Toyota,Passo,2007,Automatic,Petrol,1000,140000,2700000
Toyota,Vitz,2007,Automatic,Petrol,1000,140000,2700000
Toyota,Belta,2007,Automatic,Petrol,1300,140000,2850000
Toyota,Mark 2,2000,Automatic,Petrol,2000,140000,2850000
Toyota,Verossa,2001,Automatic,Petrol,2000,140000,2875000
Toyota,IST,2005,Automatic,Petrol,1300,140000,3050000
Toyota,Corolla 121,2000,Automatic,Petrol,1300,140000,3100000
Toyota,Corolla 121,2002,Automatic,Diesel,1300,140000,3190000
Toyota,Corolla 121,2003,Automatic,Petrol,1300,140000,3325000
Toyota,Aqua,2012,Automatic,Hybrid,1500,140000,3490000
Toyota,Belta,2009,Automatic,Petrol,1300,140000,3490000
Toyota,Axio 165,2007,Automatic,Petrol,1500,140000,3500000
Toyota,Corolla 141,2008,Automatic,Petrol,1500,140000,3560000
Toyota,Corolla 121,2005,Automatic,Petrol,1300,140000,3600000
Toyota,Vitz,2012,Automatic,Petrol,1000,140000,3750000
Toyota,Prius,2011,Automatic,Hybrid,1800,140000,4100000
Toyota,Axio,2007,Automatic,Petrol,1500,140000,4225000
Toyota,Axio X Grade,2011,Automatic,Petrol,1500,140000,4250000
Toyota,Allion 260,2007,Automatic,Petrol,1500,140000,4525000
Toyota,Allion,2007,Automatic,Petrol,1500,140000,4600000
Toyota,Allion,2008,Automatic,Petrol,1500,140000,4750000
Toyota,Allion,2010,Automatic,Petrol,1500,140000,5375000
Toyota,Premio G Superior,2007,Automatic,Petrol,1500,140000,5375000
Toyota,Allion,2012,Automatic,Petrol,1500,140000,6225000
Toyota,Corolla 121,2004,Automatic,Petrol,1300,140439,3625000
Toyota,Vitz,2007,Automatic,Petrol,1000,141000,3150000
Toyota,Yaris,2008,Automatic,Petrol,1300,141000,3590000
Toyota,Axio X Grade,2011,Automatic,Petrol,1500,141000,4390000
Toyota,Prius G Sport,2013,Automatic,Hybrid,1800,141000,4975000
Toyota,Passo,2006,Automatic,Petrol,1000,142000,2675000
Toyota,Vios,2007,Automatic,Petrol,1500,142000,3490000
Toyota,Premio 240,2003,Automatic,Petrol,1500,142000,3550000
Toyota,Prius,2011,Automatic,Hybrid,1800,142000,4175000
Toyota,Axio G Grade,2008,Automatic,Petrol,1500,142000,4260000
Toyota,NZE121,2007,Automatic,Petrol,1500,142000,4700000
Toyota,Allion,2007,Automatic,Petrol,1500,142000,4975000
Toyota,Prius,2008,Automatic,Hybrid,1800,142500,3275000
Toyota,Sprinter,2001,Automatic,Petrol,1500,142979,1945000
Toyota,Vios,2007,Manual,Petrol,1500,143000,2565000
Toyota,Corolla 121,2006,Automatic,Petrol,1300,143000,3550000
Toyota,Corolla 121,2003,Automatic,Petrol,1300,143000,3585000
Toyota,Allion 240,2007,Automatic,Petrol,1500,143000,4675000
Toyota,Prius,2008,Automatic,Hybrid,1800,144000,2925000
Toyota,Corolla 121,2000,Automatic,Petrol,1300,144000,2975000
Toyota,Prius,2008,Automatic,Hybrid,1800,144000,3275000
Toyota,Aqua,2012,Automatic,Hybrid,1500,144000,3350000
Toyota,Premio 240,2003,Automatic,Petrol,1500,144000,3625000
Toyota,Prius,2009,Automatic,Petrol,1800,144000,3775000
Toyota,Allion,2004,Automatic,Petrol,1500,144000,3975000
